P               	T               	m               	C               	H               	He              	N               	O               	P               	S               	Si              	Ti              	V               	CH              	HCN             	HNCO            	HCO             	CH2             	H2CO            	CH3             	CH4             	CN              	NCO             	CN2_cnn         	CN2_ncn         	CO              	CO2             	C2              	C2H             	C2H2            	C2H3            	C2H4            	C2H5            	C2H6            	C2H4O           	CH2OH           	CH3O            	CH3OH           	CH3CO           	H2CCO           	HCCO            	C2N             	C2N2            	CCO             	C3              	C3O2            	C4              	C4H2            	C4N2            	NH              	HNO             	HNO2            	HNO3            	OH              	HO2             	H2              	NH2             	N2H2            	H2O             	NH3             	N2H4            	NO              	NO2             	NO3             	N2              	N2O             	N2O3            	N2O4            	N2O5            	O2              	O3              	N2H             	N2H3            	CH3NH2          	CH3NH           	CH2NH           	CH2NH2          	H2CN            	C3H2            	C3H4            	CH2CCH2         	C3H5            	C3H7            	C3H8            	C4H             	C4H2            	C4H3            	C4H4            	C4H5            	C4H6            	C4H8            	C4H9            	C4H10           	CH2CN           	CH3CN           	CH3NO           	C3H3            	C3H6            	C2H3O           	CH3CHO          	C2H4OH          	H2O2            	HC3N            	C2H2CN          	C2H3CN          	H2NN            	TiO             	TiO2            	VO              
2.5810000000e-08	1.8820000000e+03	1.3360249116e+00	6.6128893254e-16	8.6758972228e-01	9.1928837739e-02	5.7255433112e-09	1.7391232588e-04	9.4853152467e-73	1.2504080741e-05	9.4853152467e-73	4.8220713505e-09	6.7078840197e-09	1.8360727132e-19	1.0696789862e-16	4.8416250642e-21	2.7607004055e-15	2.7323762430e-21	1.1494306396e-19	9.2254281392e-23	2.1414643534e-25	3.9522821125e-17	4.2892464735e-20	1.0000103205e-31	2.1452549727e-28	2.6329054871e-04	1.0003137783e-08	2.7905393780e-28	2.4970678389e-28	9.5082194586e-28	1.7862048386e-36	1.3698574948e-38	4.2656689971e-47	1.2450134794e-50	1.2189219771e-47	9.3051999249e-29	7.7546085756e-30	2.3194158202e-32	5.4301895744e-39	1.0589906518e-30	5.3691458498e-29	1.9665202731e-33	1.5228673273e-33	6.9042593458e-24	2.8570491198e-38	3.2640833559e-36	5.7016261819e-54	8.8344043567e-54	1.2320240938e-59	1.7101114270e-12	9.8469974008e-17	5.7801845932e-23	7.7134912316e-34	1.2287066574e-05	6.6253774895e-16	4.0458396564e-02	2.3586284408e-15	5.3801063307e-26	6.3611003576e-06	3.2682387330e-17	7.9244253370e-38	9.0846313672e-09	7.4790439967e-19	3.4885529979e-32	3.8809576725e-05	5.8429218478e-19	3.8758596042e-40	1.3630886775e-51	4.7778923647e-62	1.1956712723e-08	7.1250512998e-24	1.4864999622e-18	1.9036036037e-33	1.8558176393e-43	8.2365897416e-41	7.6481210598e-39	1.7748610113e-39	9.8713277903e-27	4.9714798557e-45	6.7309624299e-52	2.6550464293e-52	8.5290133777e-59	6.3298168278e-72	1.8761902848e-75	1.0743772144e-54	4.1398286186e-54	4.2126740317e-63	1.4654190355e-64	1.7306820529e-72	2.2809360611e-75	3.0715801267e-88	8.4782957581e-98	2.9159113378e-100	9.4054780330e-37	1.0024303733e-40	5.0934416064e-35	1.2569630043e-47	7.8358249736e-63	5.8168225274e-45	2.4708344851e-43	2.4070239696e-53	1.3821110043e-19	2.3277394028e-43	1.1260363291e-52	2.9164318282e-54	1.6450286688e-28	7.8569568233e-08	1.1463215383e-09	1.3654285911e-09
2.0460000000e-08	3.0084000000e+03	1.2840717591e+00	8.0821978359e-05	9.1164529409e-01	8.8354059821e-02	7.3586796600e-05	2.6601465559e-04	9.1164658593e-73	1.2017842551e-05	9.1164658593e-73	8.1250468193e-08	7.7593703818e-09	4.1093582637e-12	3.8141611799e-15	1.0956632803e-24	2.4286256356e-16	1.3548864833e-18	9.3720967633e-25	4.5100263876e-25	2.0875228613e-32	5.5161927537e-10	1.2264775507e-18	2.0347654918e-23	1.7975684463e-21	1.7223921454e-04	2.3575400278e-14	1.5179795164e-12	9.3654661729e-18	3.7572750362e-23	1.0953046371e-33	8.2581130967e-41	4.2326263306e-51	3.4763503184e-59	1.8197528375e-53	2.3076042384e-35	5.4868028668e-36	2.3916094439e-43	6.7283770242e-42	1.3509696130e-31	4.5273205505e-25	3.8817110539e-20	4.5571575441e-25	1.1443058874e-15	4.5759861523e-19	1.3222205625e-31	4.7197509363e-29	9.0679350972e-40	8.8868209545e-42	4.0654922778e-12	1.4826830061e-21	3.2342221316e-32	3.5750914108e-46	3.3512712456e-10	2.5723990088e-23	6.4574991296e-07	3.2112743237e-19	1.6873660280e-30	6.5571817135e-16	5.1896978148e-26	1.6051197286e-48	2.7772183903e-11	1.6426795214e-24	6.1629263880e-40	5.1384145991e-07	1.8229693145e-22	1.1478721245e-48	2.2756386970e-63	2.3125492643e-76	1.0676270379e-13	6.8406065432e-30	2.7626847261e-20	2.3928683558e-40	2.3433805628e-53	3.6741344769e-46	8.7951515448e-40	3.8612110190e-45	1.3905553751e-26	3.2172506439e-34	3.5890735747e-49	1.6874853186e-49	1.1081714101e-58	1.8549433356e-77	1.4674859697e-85	7.3534374029e-35	5.4538196804e-40	1.2110221817e-50	3.1653726893e-57	3.0692320788e-67	7.8674279412e-75	7.4567023482e-94	6.6849887218e-105	6.6087657177e-112	8.0400208454e-33	3.3880141343e-41	2.6805904382e-44	1.1414439492e-40	9.5016536931e-67	4.2759187457e-46	2.2083075802e-50	2.2802296004e-61	5.4204666549e-31	2.8907006044e-32	2.1692670732e-43	3.8695579885e-50	3.4393996995e-32	1.1930216304e-13	9.5618679173e-22	4.8498200062e-16
1.6220000000e-08	4.4192000000e+03	1.2840709380e+00	2.5306102252e-04	9.1164599569e-01	8.8354002891e-02	7.4615011187e-05	4.3825377730e-04	9.1164599851e-73	1.2017834807e-05	9.1164599851e-73	8.1250535121e-08	7.7593658669e-09	1.1212541007e-13	4.8136478724e-22	2.6641708730e-34	2.3552553370e-22	9.7517684773e-23	5.7481462146e-33	6.1096054050e-32	9.8988395897e-42	7.8673878877e-14	1.8604925283e-25	6.9559979370e-29	1.1203493251e-27	5.6590766165e-10	1.2152084894e-22	4.7675741198e-15	4.6495147798e-23	1.0829178368e-31	2.7703229499e-43	4.0587937416e-53	1.9907942933e-64	5.5447459294e-75	1.3300829097e-67	1.7839754727e-44	8.4338171690e-45	8.0171744906e-55	1.9669912523e-54	5.1135583274e-43	7.2526055767e-34	3.5211308274e-26	7.0860921380e-36	6.2893901971e-22	3.2379153528e-25	2.4801326199e-45	1.5765967461e-37	3.3664924495e-54	1.7130030372e-58	3.4765515051e-14	2.8624573722e-26	2.8121974500e-39	8.4375381566e-55	1.3088169672e-12	3.7031138299e-27	1.4106098025e-09	1.2966384525e-23	2.1189657802e-37	2.8122174211e-21	4.2227407898e-33	6.6069901795e-59	9.0390805321e-15	1.3834625100e-29	4.6842592692e-46	1.7966337712e-12	1.1054553549e-28	1.9603573026e-57	8.9628588019e-74	4.6970528209e-88	3.2419480782e-16	1.1746155229e-32	9.8625010252e-26	1.2082204339e-48	1.3591892940e-66	6.6333362979e-57	3.9437985687e-48	4.6972570964e-56	2.6312721032e-34	6.1556696687e-45	2.7474923630e-64	1.4251921473e-64	3.1359590750e-75	3.7097598217e-97	9.7038289080e-108	3.8385668405e-46	2.3145004792e-54	5.6688314562e-66	2.4668435941e-75	1.6107647835e-86	1.1196629678e-96	4.4065161838e-119	5.7401387208e-131	1.8495084447e-140	5.6943240954e-44	9.6769721680e-55	5.3463564351e-57	1.7546848313e-53	1.6164939525e-85	1.0929480783e-57	3.3830488251e-65	8.9813394483e-77	4.8671017806e-37	5.6225830994e-45	3.6560088585e-57	1.0363652565e-66	1.0126299216e-38	2.1029549656e-17	8.4395860091e-29	1.8518535583e-19
1.2860000000e-08	5.5765000000e+03	1.2840709361e+00	2.5306158739e-04	9.1164599702e-01	8.8354002762e-02	7.4615014777e-05	4.3825434295e-04	9.1164599718e-73	1.2017834790e-05	9.1164599718e-73	8.1250535023e-08	7.7593658557e-09	1.2020511178e-14	1.9296856024e-25	4.6397843613e-39	1.8315051674e-25	6.3612603994e-25	4.2408079165e-37	2.2111084823e-35	3.1379557028e-46	8.2659999716e-16	6.4222232925e-29	1.1762491851e-31	8.9113900456e-31	8.6017684620e-13	7.7162590549e-27	1.1767038700e-16	5.7905074680e-26	4.5613487742e-36	3.3456371622e-48	2.7874804434e-59	4.2318119926e-71	8.5667226309e-83	1.0243371682e-74	4.4741628188e-49	3.0487553354e-49	1.6695491143e-60	8.6229907551e-61	7.7177358073e-49	1.7954055456e-38	2.0044606414e-29	2.8694063900e-41	2.8828763913e-25	1.0363695621e-28	1.7679090630e-52	2.5903969028e-42	9.8293338147e-62	4.7508674290e-67	3.6455038656e-15	1.4736940932e-28	8.8613195628e-43	3.7943582237e-59	7.7246174491e-14	3.6167405374e-29	8.1120178989e-11	1.1182150014e-25	1.2876991548e-40	7.1562658949e-24	2.0495344546e-36	8.4840441606e-64	1.7376668169e-16	3.8769111574e-32	3.0968504784e-49	5.6973255532e-15	1.1863259504e-31	7.6045339839e-62	4.6879995876e-79	4.6210746718e-94	1.3989684865e-17	3.4295863395e-34	2.7478813831e-28	1.4876811405e-52	5.2256989955e-73	3.6994720673e-62	2.8048504809e-52	2.1928265514e-61	3.9378267186e-38	1.4221728236e-50	5.8178741071e-72	3.1555272771e-72	1.3920800888e-83	5.0684664612e-107	9.5360617596e-119	3.0773363173e-52	7.1710092137e-62	5.7770174310e-74	1.3313204294e-84	2.3141141522e-96	1.0498870339e-107	1.0448948399e-131	5.1928256921e-144	1.1646650134e-154	1.3988225873e-49	1.8620185490e-61	3.2432826324e-63	4.3208516811e-60	6.5139504845e-95	1.2477426024e-63	1.2667403054e-72	1.6093043397e-84	4.3901391776e-40	1.7312967832e-51	3.2317398881e-64	4.7524208835e-75	8.4098925168e-42	2.9348259586e-19	2.7145575046e-32	3.9642871769e-21
1.0200000000e-08	6.0000000000e+03	1.2840709361e+00	2.5306158814e-04	9.1164599713e-01	8.8354002763e-02	7.4615014791e-05	4.3825434374e-04	9.1164599719e-73	1.2017834790e-05	9.1164599719e-73	8.1250535024e-08	7.7593658558e-09	5.5497934168e-15	1.6612728231e-26	1.4426785753e-40	1.8805826081e-26	1.1587390822e-25	1.9535745905e-38	1.5650940944e-36	1.0183598953e-47	2.0424186100e-16	5.2964245174e-30	1.4852211031e-32	9.1790550830e-32	1.2527067839e-13	4.0573786868e-28	3.6578006496e-17	6.7802850767e-27	1.8298076211e-37	8.0143043763e-50	2.6154241525e-61	2.4427817685e-73	2.0691394772e-85	4.5159813462e-77	1.2940168547e-50	9.8333385330e-51	2.1037857285e-62	7.1634679275e-63	1.0545748708e-50	6.1660613595e-40	1.8889084701e-30	6.0648309376e-43	2.6686139053e-26	8.4997847774e-30	1.0630470089e-54	8.0257140891e-44	3.9399640286e-64	1.0022547820e-69	1.6727840810e-15	2.5349515747e-29	6.0220136751e-44	1.2870348896e-60	3.0311222091e-14	7.3802130867e-30	3.1708130035e-11	2.2102906794e-26	1.0529288395e-41	1.0171959354e-24	1.5759493765e-37	1.7384200444e-65	5.0118070186e-17	5.6754851791e-33	2.5681086344e-50	1.0072884211e-15	1.3321984266e-32	2.4762123144e-63	7.5161727947e-81	3.9783088475e-96	5.0595185331e-18	9.5852179012e-35	3.9551008445e-29	6.6430156498e-54	3.5336420863e-75	6.0949896635e-64	1.0820350386e-53	3.4424293329e-63	2.1893623996e-39	2.1769589238e-52	1.8086267981e-74	9.9295541576e-75	2.4096427772e-86	2.4446965037e-110	1.9193167662e-122	3.5514074815e-54	2.9208138920e-64	1.4712088930e-76	1.3023438205e-87	1.3379255063e-99	2.4635132084e-111	6.5229480528e-136	2.1213137199e-148	1.9557464943e-159	2.1739861148e-51	1.2352778562e-63	2.9312883965e-65	3.0686224092e-62	4.9830524905e-98	1.3412464741e-65	4.5748668527e-75	4.0204389271e-87	3.9855219071e-41	1.5413631603e-53	1.7254448777e-66	9.6925138018e-78	7.4081244070e-43	7.6956924227e-20	2.1499218686e-33	1.1819179282e-21
8.0830000000e-09	6.0000000000e+03	1.2840709367e+00	2.5306158828e-04	9.1164599758e-01	8.8354002805e-02	7.4615014827e-05	4.3825434398e-04	9.1164599763e-73	1.2017834795e-05	9.1164599763e-73	8.1250535063e-08	7.7593658595e-09	4.3979392389e-15	1.0432437107e-26	7.1793777427e-41	1.1809655532e-26	7.2766329711e-26	9.7218120336e-39	7.7885690535e-37	4.0159742269e-48	1.6185166316e-16	3.3260410275e-30	9.3268700562e-33	5.7642497684e-32	9.9270872020e-14	2.5479468145e-28	2.8986277142e-17	4.2578736410e-27	9.1058953348e-38	3.1604975779e-50	8.1734265934e-62	6.0494948843e-74	4.0606599095e-86	1.1183727669e-77	5.1030469306e-51	3.8778465548e-51	6.5745122845e-63	2.2386456593e-63	4.1587905433e-51	3.0684924866e-40	1.1861940160e-30	3.0181159541e-43	1.6758323105e-26	5.3376825830e-30	4.1922010193e-55	3.9939342068e-44	1.2312728222e-64	3.1321328443e-70	1.3255993863e-15	1.5918952327e-29	2.9968082762e-44	5.0755130579e-61	2.4020157688e-14	4.6346155669e-30	2.5127138757e-11	1.3880151519e-26	5.2398184896e-42	6.3877723597e-25	7.8425895200e-38	5.4327129328e-66	3.9716113896e-17	3.5640829949e-33	1.2779992915e-50	7.9822669758e-16	8.3659204596e-33	9.7651182863e-64	2.3488689796e-81	9.8521936483e-97	4.0094204263e-18	6.0193113096e-35	2.4837185221e-29	2.6197201755e-54	8.7509862721e-76	1.9047369639e-64	4.2670816552e-54	1.0757889280e-63	1.0895191729e-39	8.5849913898e-53	4.4790241621e-75	2.4590320699e-75	4.7288933058e-87	3.0128438043e-111	1.8744364891e-123	1.4005226428e-54	9.1277959335e-65	3.6434162020e-77	2.5558331856e-88	2.0807082618e-100	3.0360335101e-112	5.0482447238e-137	1.3009894902e-149	9.5050379477e-161	8.5732679064e-52	3.8603500967e-64	9.1605296634e-66	9.5897103276e-63	7.7495185166e-99	4.1915111894e-66	1.1329556320e-75	7.8900602644e-88	1.9833639843e-41	6.0784745706e-54	5.3921644168e-67	2.4003295514e-78	3.6865955026e-43	6.0984590114e-20	1.3501048334e-33	9.3661202188e-22
6.4080000000e-09	6.0000000000e+03	1.2840709353e+00	2.5306158803e-04	9.1164599659e-01	8.8354002708e-02	7.4615014746e-05	4.3825434353e-04	9.1164599663e-73	1.2017834782e-05	9.1164599663e-73	8.1250534974e-08	7.7593658510e-09	3.4865760960e-15	6.5567046694e-27	3.5771452523e-41	7.4222756180e-27	4.5733065907e-26	4.8439203238e-39	3.8806765447e-37	1.5863193134e-48	1.2831194549e-16	2.0903906262e-30	5.8618644733e-33	3.6227856429e-32	7.8699461413e-14	1.6013645332e-28	2.2979594649e-17	2.6760400948e-27	4.5370380879e-38	1.2484040148e-50	2.5594920513e-62	1.5018226718e-74	7.9918271822e-87	2.7764261464e-78	2.0157156013e-51	1.5317585565e-51	2.0587952605e-63	7.0102737272e-64	1.6427320962e-51	1.5288850545e-40	7.4551360956e-31	1.5037848047e-43	1.0532474267e-26	3.3546915223e-30	1.6559293134e-55	1.9899890075e-44	3.8557060074e-65	9.8082108256e-71	1.0509019979e-15	1.0004936332e-29	1.4931681939e-44	2.0048396565e-61	1.9042579505e-14	2.9128194320e-30	1.9920166375e-11	8.7235660602e-27	2.6107543721e-42	4.0146646873e-25	3.9075923945e-38	1.7012430965e-66	3.1485940530e-17	2.2399981304e-33	6.3676675920e-51	6.3281413670e-16	5.2579152097e-33	3.8572448081e-64	7.3554358313e-82	2.4458649974e-97	3.1785681107e-18	3.7830898157e-35	1.5609975562e-29	1.0347956622e-54	2.1724837916e-76	5.9646453821e-65	1.6855073412e-54	3.3688113282e-64	5.4285600734e-40	3.3910918944e-53	1.1119440818e-75	6.1046916879e-76	9.3069843099e-88	3.7267128502e-112	1.8381035238e-124	5.5320975486e-55	2.8583508855e-65	9.0449949302e-78	5.0301619894e-89	3.2464639281e-101	3.7553971702e-113	3.9245472445e-138	8.0181259430e-151	4.6441139178e-162	3.3864610905e-52	1.2088608462e-64	2.8686013865e-66	3.0029984461e-63	1.2091331007e-99	1.3125632744e-66	2.8126289664e-76	1.5528510020e-88	9.8821671100e-42	2.4010118253e-54	1.6885454108e-67	5.9589592343e-79	1.8368566289e-43	4.8347055873e-20	8.4853026903e-34	7.4252255640e-22
5.0800000000e-09	6.0000000000e+03	1.2840709373e+00	2.5306158844e-04	9.1164599801e-01	8.8354002846e-02	7.4615014863e-05	4.3825434423e-04	9.1164599805e-73	1.2017834801e-05	9.1164599805e-73	8.1250535100e-08	7.7593658631e-09	2.7640147666e-15	4.1206719642e-27	1.7822154560e-41	4.6646546692e-27	2.8741718900e-26	2.4133517260e-39	1.9334416775e-37	6.2654959276e-49	1.0172045648e-16	1.3137413506e-30	3.6839878889e-33	2.2768009211e-32	6.2389710560e-14	1.0064046300e-28	1.8217281710e-17	1.6818026662e-27	2.2604559878e-38	4.9308296287e-51	8.0141937067e-63	3.7279142689e-75	1.5726589612e-87	6.8918114251e-79	7.9614852980e-52	6.0499969438e-52	6.4464290919e-64	2.1950328606e-64	6.4883098711e-52	7.6172544934e-41	4.6853063923e-31	7.4921993165e-44	6.6193116232e-27	2.1083126362e-30	6.5404350082e-56	9.9145796906e-45	1.2072854381e-65	3.0711133267e-71	8.3311207335e-16	6.2877714837e-30	7.4393049366e-45	7.9185285069e-62	1.5096177308e-14	1.8306106460e-30	1.5791892244e-11	5.4824726600e-27	1.3007374499e-42	2.5230839357e-25	1.9468517684e-38	5.3268740212e-67	2.4960764419e-17	1.4077647174e-33	3.1725174128e-51	5.0166913616e-16	3.3044257575e-33	1.5234985437e-64	2.3031088345e-82	6.0712727243e-98	2.5198386476e-18	2.3775467904e-35	9.8103532035e-30	4.0871392995e-55	5.3926695055e-77	1.8676293000e-65	6.6572595397e-55	1.0548306462e-64	2.7046326005e-40	1.3393818179e-53	2.7601342601e-76	1.5153431679e-76	1.8314600584e-88	4.6088950691e-113	1.8021131979e-125	2.1850162433e-55	8.9499702371e-66	2.2452028658e-78	9.8985240164e-90	5.0645429859e-102	4.6443695012e-114	3.0503022222e-139	4.9404600634e-152	2.2684990072e-163	1.3375527861e-52	3.7851436111e-65	8.9820662529e-67	9.4028857162e-64	1.8862697074e-100	4.1098530971e-67	6.9816762353e-77	3.0557530689e-89	4.9235213332e-42	9.4832923536e-55	5.2871154646e-68	1.4791685847e-79	9.1516392073e-44	3.8327566263e-20	5.3327320151e-34	5.8864147916e-22
4.0280000000e-09	6.0000000000e+03	1.2840709344e+00	2.5306158787e-04	9.1164599593e-01	8.8354002643e-02	7.4615014692e-05	4.3825434324e-04	9.1164599596e-73	1.2017834773e-05	9.1164599596e-73	8.1250534914e-08	7.7593658453e-09	2.1916242971e-15	2.5907144003e-27	8.8845912169e-42	2.9327226552e-27	1.8070253029e-26	1.2030893053e-39	9.6384749038e-38	2.4766146950e-49	8.0655511193e-17	8.2596447007e-31	2.3161660421e-33	1.4314512255e-32	4.9469636419e-14	6.3273829856e-29	1.4444726457e-17	1.0573689009e-27	1.1268686594e-38	1.9490500447e-51	2.5118203659e-63	9.2644663233e-76	3.0989515988e-88	1.7127259441e-79	3.1470025217e-52	2.3914326192e-52	2.0204492770e-64	6.8797042411e-65	2.5646882162e-52	3.7973070059e-41	2.9457066338e-31	3.7349652658e-44	4.1616382212e-27	1.3255206808e-30	2.5852921529e-56	4.9425554779e-45	3.7838917576e-66	9.6255285098e-72	6.6058571183e-16	3.9531950783e-30	3.7085966837e-45	3.1300226336e-62	1.1969961008e-14	1.1509262089e-30	1.2521602691e-11	3.4468943396e-27	6.4843565815e-43	1.5862922217e-25	9.7053260664e-39	1.6695566818e-67	1.9791724139e-17	8.8507805455e-34	1.5815439288e-51	3.9778017150e-16	2.0775309146e-33	6.0220594267e-65	7.2184375463e-83	1.5088088845e-98	1.9980137848e-18	1.4947913255e-35	6.1678831840e-30	1.6155575498e-55	1.3401650741e-77	5.8535511909e-66	2.6314703569e-55	3.3060657086e-65	1.3482968608e-40	5.2942859289e-54	6.8593774045e-77	3.7658714057e-77	3.6089236232e-89	5.7099007209e-114	1.7702701744e-126	8.6368954674e-56	2.8051128212e-66	5.5796901003e-79	1.9505212246e-90	7.9130926295e-103	5.7538495380e-115	2.3758887705e-140	3.0512400439e-153	1.1108957992e-164	5.2870561626e-53	1.1863452717e-65	2.8151724013e-67	2.9470662559e-64	2.9472011512e-101	1.2881161959e-67	1.7350587942e-77	6.0214141097e-90	2.4544436670e-42	3.7485398561e-55	1.6570954968e-68	3.6759717502e-80	4.5622190651e-44	3.0390440198e-20	3.3527506543e-34	4.6674170616e-22
3.1930000000e-09	6.0000000000e+03	1.2840709355e+00	2.5306158810e-04	9.1164599672e-01	8.8354002719e-02	7.4615014756e-05	4.3825434363e-04	9.1164599674e-73	1.2017834784e-05	9.1164599674e-73	8.1250534984e-08	7.7593658520e-09	1.7373029774e-15	1.6279402221e-27	4.4255354308e-42	1.8428496673e-27	1.1354895671e-26	5.9927510640e-40	4.8010551238e-38	9.7790411584e-50	6.3935711940e-17	5.1901544327e-31	1.4554208910e-33	8.9948819739e-33	3.9214634897e-14	3.9759694322e-29	1.1450350461e-17	6.6442420797e-28	5.6130856853e-39	7.6959248629e-52	7.8620511133e-64	2.2986727613e-76	6.0951022110e-89	4.2495663948e-80	1.2426102150e-52	9.4426953283e-53	6.3240491648e-65	2.1533620446e-65	1.0126804010e-52	1.8914901414e-41	1.8510084752e-31	1.8604368747e-44	2.6150695151e-27	8.3292408896e-31	1.0208159720e-56	2.4619539441e-45	1.1843661598e-66	3.0128108749e-72	5.2364701626e-16	2.4840890500e-30	1.8473023262e-45	1.2359056184e-62	9.4886011832e-15	7.2321328354e-31	9.9258881480e-12	2.1659423114e-27	3.2299459925e-43	9.9678641204e-26	4.8343545948e-39	5.2257478861e-68	1.5688921372e-17	5.5616094330e-34	7.8778848923e-52	3.1532077701e-16	1.3054685372e-33	2.3778412973e-65	2.2593862888e-83	3.7436132465e-99	1.5838277126e-18	9.3928953429e-36	3.8757437403e-30	6.3791125057e-56	3.3251790701e-78	1.8321739595e-66	1.0390496745e-55	1.0348055911e-65	6.7160495999e-41	2.0904761694e-54	1.7019290102e-77	9.3437719143e-78	7.0981290461e-90	7.0568952482e-115	1.7343395310e-127	3.4103228264e-56	8.7800627304e-67	1.3844166737e-79	3.8363381456e-91	1.2337350590e-103	7.1112118144e-116	1.8451434363e-141	1.8784077014e-154	5.4212104443e-166	2.0876214587e-53	3.7132859063e-66	8.8115494291e-68	9.2243799969e-65	4.5949991441e-102	4.0318310614e-68	4.3049780208e-78	1.1843080889e-90	1.2225916923e-42	1.4801303413e-55	5.1867441129e-69	9.1207154723e-81	2.2725032161e-44	2.4090535184e-20	2.1067847711e-34	3.6998666096e-22
2.5310000000e-09	6.0000000000e+03	1.2840709339e+00	2.5306158779e-04	9.1164599559e-01	8.8354002609e-02	7.4615014664e-05	4.3825434310e-04	9.1164599561e-73	1.2017834769e-05	9.1164599561e-73	8.1250534883e-08	7.7593658424e-09	1.3771104996e-15	1.0228805137e-27	2.2041720945e-42	1.1579141475e-27	7.1345995141e-27	2.9847359424e-40	2.3912025773e-38	3.8607277553e-50	5.0680014571e-17	3.2611196410e-31	9.1448177797e-34	5.6517366974e-33	3.1084322169e-14	2.4982131410e-29	9.0763660972e-18	4.1747637043e-28	2.7956406689e-39	3.0383214715e-52	2.4603788942e-64	5.7021220069e-77	1.1984876825e-89	1.0541537912e-80	4.9057772316e-53	3.7279397182e-53	1.9790709659e-65	6.7388095673e-66	3.9980231890e-53	9.4207127070e-42	1.1630405554e-31	9.2660495143e-45	1.6431215427e-27	5.2334957298e-31	4.0301421099e-57	1.2261951727e-45	3.7063985728e-67	9.4284000221e-73	4.1508004851e-16	1.5608228417e-30	9.2006318809e-46	4.8793077427e-63	7.5213434187e-15	4.5441519595e-31	7.8679683184e-12	1.3609223202e-27	1.6086995426e-43	6.2630886772e-26	2.4077876358e-39	1.6353645657e-68	1.2436160318e-17	3.4945152389e-34	3.9236414023e-52	2.4994578285e-16	8.2026250708e-34	9.3876257864e-66	7.0706056966e-84	9.2864629705e-100	1.2554550363e-18	5.9018196637e-36	2.4352385267e-30	2.5184490285e-56	8.2484888980e-79	5.7336718820e-67	4.1021280640e-56	3.2383582847e-66	3.3449803633e-41	8.2531193383e-55	4.2218305393e-78	2.3178300260e-78	1.3957141220e-90	8.7187194882e-116	1.6985032549e-128	1.3463823066e-56	2.7476647914e-67	3.4342046920e-80	7.5434403799e-92	1.9229487710e-104	8.7858270318e-117	1.4323713280e-142	1.1558688840e-155	2.6442846561e-167	8.2418490504e-54	1.1620492083e-66	2.7575183533e-68	2.8867110541e-65	7.1619493118e-103	1.2617358887e-68	1.0678992819e-78	2.3287200242e-91	6.0892123298e-43	5.8434975352e-56	1.6231585831e-69	2.2624983116e-81	1.1318377746e-44	1.9095879862e-20	1.3237519780e-34	2.9327786927e-22
2.0070000000e-09	6.0000000000e+03	1.2840709361e+00	2.5306158825e-04	9.1164599720e-01	8.8354002765e-02	7.4615014796e-05	4.3825434388e-04	9.1164599722e-73	1.2017834790e-05	9.1164599722e-73	8.1250535027e-08	7.7593658561e-09	1.0920034700e-15	6.4318419240e-28	1.0990341437e-42	7.2809293546e-28	4.4862147290e-27	1.4882352965e-40	1.1922904221e-38	1.5264763883e-50	4.0187589730e-17	2.0505822278e-31	5.7502339319e-34	3.5537950471e-33	2.4648848209e-14	1.5708689139e-29	7.1972606963e-18	2.6250788687e-28	1.3939494817e-39	1.2013087377e-52	7.7139733499e-65	1.4176462550e-77	2.3627630601e-90	2.6208088365e-81	1.9396739644e-53	1.4739739028e-53	6.2049388915e-66	2.1128045577e-66	1.5807610340e-53	4.6973124055e-42	7.3131640535e-32	4.6201949562e-45	1.0331898871e-27	3.2908063840e-31	1.5934603947e-57	6.1139979273e-46	1.1620592212e-67	2.9560661034e-73	3.2914486776e-16	9.8144071129e-31	4.5875767169e-46	1.9292083081e-63	5.9641787021e-15	2.8573490931e-31	6.2390408814e-12	8.5574386419e-28	8.0212236085e-44	3.9382113343e-26	1.2005599876e-39	5.1273235625e-69	9.8614673434e-18	2.1973406782e-34	1.9563880150e-52	1.9819880994e-16	5.1577859887e-34	3.7117326095e-66	2.2168318888e-84	2.3087754763e-100	9.9553467671e-19	3.7110464647e-36	1.5312706656e-30	9.9575862912e-57	2.0507171507e-79	1.7976658879e-67	1.6219226085e-56	1.0153155501e-66	1.6678587114e-41	3.2631650298e-55	1.0496201670e-78	5.7625267438e-79	2.7515858679e-91	1.0808110067e-116	1.6696239476e-129	5.3234025582e-57	8.6146946825e-68	8.5380274480e-81	1.4871543977e-92	3.0061423368e-105	1.0891299545e-117	1.1165113157e-143	7.1444912825e-157	1.2960631745e-168	3.2587089195e-54	3.6433480410e-67	8.6455883441e-69	9.0506434572e-66	1.1196262409e-103	3.9558935591e-69	2.6549825064e-79	4.5909638713e-92	3.0361750225e-43	2.3104351248e-56	5.0890544064e-70	5.6249625220e-82	5.6435174117e-45	1.5142406566e-20	8.3237126475e-35	2.3255973359e-22
